Price,Type,Year
-369.6107720032137,Electricity Export,2022
-453.55077500321374,Electricity Export,2022
-454.30077500321374,Electricity Export,2022
-458.57079400321373,Electricity Export,2022
-451.82079400321373,Electricity Export,2022
-458.7907950032137,Electricity Export,2022
-452.59078300321374,Electricity Export,2022
-444.7207880032137,Electricity Export,2022
-457.9107910032137,Electricity Export,2022
-452.4607780032137,Electricity Export,2022
-460.1507810032137,Electricity Export,2022
-478.0207760032137,Electricity Export,2022
-452.55077500321374,Electricity Export,2022
-416.88079200321374,Electricity Export,2022
-367.57079400321373,Electricity Export,2022
-317.6207820032137,Electricity Export,2022
-303.6007930032137,Electricity Export,2022
-272.9007810032137,Electricity Export,2022
-263.2107780032137,Electricity Export,2022
-234.34078300321372,Electricity Export,2022
-202.5307860032137,Electricity Export,2022
-198.5807890032137,Electricity Export,2022
-228.80077500321372,Electricity Export,2022
-258.0207760032137,Electricity Export,2022
-252.67078500321372,Electricity Export,2022
-343.63079200321374,Electricity Export,2022
-381.9107910032137,Electricity Export,2022
-344.32079400321373,Electricity Export,2022
-323.8507930032137,Electricity Export,2022
-303.63079200321374,Electricity Export,2022
-295.4707880032137,Electricity Export,2022
-321.7707760032137,Electricity Export,2022
-406.6807800032137,Electricity Export,2022
-435.3607720032137,Electricity Export,2022
-452.6907890032137,Electricity Export,2022
-417.88079200321374,Electricity Export,2022
-398.6207820032137,Electricity Export,2022
-387.0007870032137,Electricity Export,2022
-407.4407890032137,Electricity Export,2022
-325.7707760032137,Electricity Export,2022
-299.34078300321374,Electricity Export,2022
-279.1807800032137,Electricity Export,2022
-285.1807800032137,Electricity Export,2022
-279.4007810032137,Electricity Export,2022
-268.2907950032137,Electricity Export,2022
-268.53078600321373,Electricity Export,2022
-274.1107720032137,Electricity Export,2022
-298.4107910032137,Electricity Export,2022
-324.6207820032137,Electricity Export,2022
-398.7107780032137,Electricity Export,2022
-446.05077500321374,Electricity Export,2022
-452.7107780032137,Electricity Export,2022
-446.4707880032137,Electricity Export,2022
-444.84078300321374,Electricity Export,2022
-447.09078300321374,Electricity Export,2022
-446.88079200321374,Electricity Export,2022
-452.6707700032137,Electricity Export,2022
-455.6107720032137,Electricity Export,2022
-461.5407950032137,Electricity Export,2022
-496.8307730032137,Electricity Export,2022
-457.89077100321373,Electricity Export,2022
-452.64077100321373,Electricity Export,2022
-432.53078600321373,Electricity Export,2022
-351.5407950032137,Electricity Export,2022
-325.74077700321374,Electricity Export,2022
-297.8607720032137,Electricity Export,2022
-324.6107720032137,Electricity Export,2022
-304.4107910032137,Electricity Export,2022
-300.38079200321374,Electricity Export,2022
-296.49077700321374,Electricity Export,2022
-302.03078600321373,Electricity Export,2022
-316.28078600321373,Electricity Export,2022
-357.39077100321373,Electricity Export,2022
-454.0007870032137,Electricity Export,2022
-472.9107910032137,Electricity Export,2022
-473.32079400321373,Electricity Export,2022
-469.95076900321374,Electricity Export,2022
-482.78078600321373,Electricity Export,2022
-479.7207880032137,Electricity Export,2022
-468.6207820032137,Electricity Export,2022
-475.0607840032137,Electricity Export,2022
-472.53078600321373,Electricity Export,2022
-473.5007870032137,Electricity Export,2022
-506.53078600321373,Electricity Export,2022
-475.99077700321374,Electricity Export,2022
-450.13079200321374,Electricity Export,2022
-438.6207820032137,Electricity Export,2022
-374.6207820032137,Electricity Export,2022
-336.6607910032137,Electricity Export,2022
-314.84078300321374,Electricity Export,2022
-311.1007930032137,Electricity Export,2022
-304.6207820032137,Electricity Export,2022
-289.4107910032137,Electricity Export,2022
-285.88079200321374,Electricity Export,2022
-283.5207760032137,Electricity Export,2022
-285.7707760032137,Electricity Export,2022
-293.9707880032137,Electricity Export,2022
-312.20076900321374,Electricity Export,2022
-344.7607970032137,Electricity Export,2022
-395.2307670032137,Electricity Export,2022
-417.95076900321374,Electricity Export,2022
-411.0007870032137,Electricity Export,2022
-396.7207880032137,Electricity Export,2022
-374.5207760032137,Electricity Export,2022
-375.6907890032137,Electricity Export,2022
-392.1207820032137,Electricity Export,2022
-419.2107780032137,Electricity Export,2022
-448.5407950032137,Electricity Export,2022
-441.32079400321373,Electricity Export,2022
-419.34078300321374,Electricity Export,2022
-359.7707760032137,Electricity Export,2022
-322.5007870032137,Electricity Export,2022
-306.2707760032137,Electricity Export,2022
-286.89077100321373,Electricity Export,2022
-299.2707760032137,Electricity Export,2022
-291.4207700032137,Electricity Export,2022
-286.70076900321374,Electricity Export,2022
-271.14077100321373,Electricity Export,2022
-267.0407950032137,Electricity Export,2022
-267.8607720032137,Electricity Export,2022
-279.6007930032137,Electricity Export,2022
-278.3507930032137,Electricity Export,2022
-291.7107780032137,Electricity Export,2022
-318.7107780032137,Electricity Export,2022
-325.1707700032137,Electricity Export,2022
-343.8107840032137,Electricity Export,2022
-346.3307730032137,Electricity Export,2022
-323.3607720032137,Electricity Export,2022
-326.9307800032137,Electricity Export,2022
-335.13079200321374,Electricity Export,2022
-360.2207880032137,Electricity Export,2022
-412.5607840032137,Electricity Export,2022
-428.6707700032137,Electricity Export,2022
-411.3607720032137,Electricity Export,2022
-382.6007930032137,Electricity Export,2022
-333.9707880032137,Electricity Export,2022
-322.4707880032137,Electricity Export,2022
-304.8707820032137,Electricity Export,2022
-278.80077500321374,Electricity Export,2022
-276.30077500321374,Electricity Export,2022
-272.9307800032137,Electricity Export,2022
-268.4107910032137,Electricity Export,2022
-266.5407950032137,Electricity Export,2022
-282.3307730032137,Electricity Export,2022
-390.8607720032137,Electricity Export,2022
-503.6207820032137,Electricity Export,2022
-543.8407530032136,Electricity Export,2022
-512.6107720032137,Electricity Export,2022
-504.09078300321374,Electricity Export,2022
-496.24077700321374,Electricity Export,2022
-488.57079400321373,Electricity Export,2022
-481.4207700032137,Electricity Export,2022
-504.6607910032137,Electricity Export,2022
-534.3507620032136,Electricity Export,2022
-557.1607600032137,Electricity Export,2022
-586.7108090032136,Electricity Export,2022
-557.2807550032137,Electricity Export,2022
-506.6607910032137,Electricity Export,2022
-488.6207820032137,Electricity Export,2022
-407.5207760032137,Electricity Export,2022
-359.9407890032137,Electricity Export,2022
-311.82079400321373,Electricity Export,2022
-304.32079400321373,Electricity Export,2022
-286.14077100321373,Electricity Export,2022
-283.3107840032137,Electricity Export,2022
-274.45076900321374,Electricity Export,2022
-280.9207700032137,Electricity Export,2022
-314.6907890032137,Electricity Export,2022
-367.5207760032137,Electricity Export,2022
-498.32079400321373,Electricity Export,2022
-570.3807920032136,Electricity Export,2022
-551.9107600032137,Electricity Export,2022
-516.7007990032137,Electricity Export,2022
-503.78078600321373,Electricity Export,2022
-481.4007810032137,Electricity Export,2022
-504.6507810032137,Electricity Export,2022
-551.3308040032136,Electricity Export,2022
-568.8707820032137,Electricity Export,2022
-588.6207820032137,Electricity Export,2022
-663.6307920032136,Electricity Export,2022
-594.5607840032137,Electricity Export,2022
-521.2007990032137,Electricity Export,2022
-451.09078300321374,Electricity Export,2022
-352.4107910032137,Electricity Export,2022
-319.6507810032137,Electricity Export,2022
-281.70076900321374,Electricity Export,2022
-270.5107970032137,Electricity Export,2022
-269.09078300321374,Electricity Export,2022
-267.3107840032137,Electricity Export,2022
-276.6207820032137,Electricity Export,2022
-278.3107840032137,Electricity Export,2022
-309.7307670032137,Electricity Export,2022
-367.4407890032137,Electricity Export,2022
-493.59078300321374,Electricity Export,2022
-538.6107720032137,Electricity Export,2022
-568.3407530032136,Electricity Export,2022
-563.8007750032136,Electricity Export,2022
-566.6307920032136,Electricity Export,2022
-524.6907890032137,Electricity Export,2022
-514.1007620032136,Electricity Export,2022
-513.5707940032137,Electricity Export,2022
-527.1508110032137,Electricity Export,2022
-543.6207820032137,Electricity Export,2022
-588.6207820032137,Electricity Export,2022
-555.6207820032137,Electricity Export,2022
-519.1907890032137,Electricity Export,2022
-486.5207760032137,Electricity Export,2022
-395.2907950032137,Electricity Export,2022
-350.34078300321374,Electricity Export,2022
-327.5607840032137,Electricity Export,2022
-298.6207820032137,Electricity Export,2022
-289.3607720032137,Electricity Export,2022
-278.0807730032137,Electricity Export,2022
-268.8107840032137,Electricity Export,2022
-272.7607970032137,Electricity Export,2022
-288.2507870032137,Electricity Export,2022
-335.3507930032137,Electricity Export,2022
-431.3607720032137,Electricity Export,2022
-488.6507810032137,Electricity Export,2022
-488.28078600321373,Electricity Export,2022
-473.1707700032137,Electricity Export,2022
-449.34078300321374,Electricity Export,2022
-405.1807800032137,Electricity Export,2022
-395.1507810032137,Electricity Export,2022
-453.6707700032137,Electricity Export,2022
-468.55077500321374,Electricity Export,2022
-483.6507810032137,Electricity Export,2022
-498.6207820032137,Electricity Export,2022
-498.53078600321373,Electricity Export,2022
-484.1507810032137,Electricity Export,2022
-438.5207760032137,Electricity Export,2022
-366.34078300321374,Electricity Export,2022
-334.9107910032137,Electricity Export,2022
-304.6807800032137,Electricity Export,2022
-294.9207700032137,Electricity Export,2022
-286.74077700321374,Electricity Export,2022
-278.8107840032137,Electricity Export,2022
-268.95076900321374,Electricity Export,2022
-281.1707700032137,Electricity Export,2022
-294.9707880032137,Electricity Export,2022
-343.13079200321374,Electricity Export,2022
-457.5607840032137,Electricity Export,2022
-542.1107720032137,Electricity Export,2022
-560.3407530032136,Electricity Export,2022
-542.1107720032137,Electricity Export,2022
-539.4507990032137,Electricity Export,2022
-490.88079200321374,Electricity Export,2022
-467.74077700321374,Electricity Export,2022
-464.4207700032137,Electricity Export,2022
-463.7607970032137,Electricity Export,2022
-477.1707700032137,Electricity Export,2022
-503.6207820032137,Electricity Export,2022
-488.7907950032137,Electricity Export,2022
-466.4207700032137,Electricity Export,2022
-391.2507870032137,Electricity Export,2022
-333.0407950032137,Electricity Export,2022
-306.2307670032137,Electricity Export,2022
-277.7507870032137,Electricity Export,2022
-281.7307670032137,Electricity Export,2022
-266.7207880032137,Electricity Export,2022
-241.66077500321373,Electricity Export,2022
-231.50078700321373,Electricity Export,2022
-227.25078700321373,Electricity Export,2022
-227.20078400321373,Electricity Export,2022
-228.5307860032137,Electricity Export,2022
-239.68078000321373,Electricity Export,2022
-240.60077800321372,Electricity Export,2022
-245.57077900321372,Electricity Export,2022
-248.62078200321372,Electricity Export,2022
-250.38077700321372,Electricity Export,2022
-249.38077700321372,Electricity Export,2022
-244.57077900321372,Electricity Export,2022
-248.59078300321372,Electricity Export,2022
-251.57077900321372,Electricity Export,2022
-265.4807670032137,Electricity Export,2022
-261.95076900321374,Electricity Export,2022
-249.8307890032137,Electricity Export,2022
-240.62078200321372,Electricity Export,2022
-229.73078300321373,Electricity Export,2022
-228.61078700321372,Electricity Export,2022
-196.34078300321372,Electricity Export,2022
-194.07077900321372,Electricity Export,2022
-174.89078600321372,Electricity Export,2022
-167.2907800032137,Electricity Export,2022
-168.90078100321372,Electricity Export,2022
-170.73078300321373,Electricity Export,2022
-171.05077500321372,Electricity Export,2022
-168.11078700321372,Electricity Export,2022
-166.92078500321372,Electricity Export,2022
-175.84078300321372,Electricity Export,2022
-208.34078300321372,Electricity Export,2022
-208.2707760032137,Electricity Export,2022
-216.71077800321373,Electricity Export,2022
-214.7407770032137,Electricity Export,2022
-184.42078500321372,Electricity Export,2022
-223.05077500321372,Electricity Export,2022
-228.12078200321372,Electricity Export,2022
-238.48078300321373,Electricity Export,2022
-232.19078900321372,Electricity Export,2022
-228.09078300321372,Electricity Export,2022
-219.2707760032137,Electricity Export,2022
-206.91077500321373,Electricity Export,2022
-128.64078600321372,Electricity Export,2022
-161.70078400321373,Electricity Export,2022
-144.55077500321372,Electricity Export,2022
-113.90078100321371,Electricity Export,2022
-118.7207800032137,Electricity Export,2022
-104.4607780032137,Electricity Export,2022
-90.9807830032137,Electricity Export,2022
-74.7207800032137,Electricity Export,2022
-76.3407830032137,Electricity Export,2022
-107.7307830032137,Electricity Export,2022
-173.98078300321373,Electricity Export,2022
-238.65078100321372,Electricity Export,2022
-248.19078900321372,Electricity Export,2022
-247.47078800321373,Electricity Export,2022
-247.47078800321373,Electricity Export,2022
-245.67078500321372,Electricity Export,2022
-247.32077900321372,Electricity Export,2022
-244.42078500321372,Electricity Export,2022
-248.05077500321372,Electricity Export,2022
-247.43078000321373,Electricity Export,2022
-247.64078600321372,Electricity Export,2022
-247.47078800321373,Electricity Export,2022
-247.47078800321373,Electricity Export,2022
-225.73078300321373,Electricity Export,2022
-186.3307890032137,Electricity Export,2022
-173.2707760032137,Electricity Export,2022
-164.95078400321373,Electricity Export,2022
-118.6807800032137,Electricity Export,2022
-106.81078400321371,Electricity Export,2022
-91.0307860032137,Electricity Export,2022
-91.0707790032137,Electricity Export,2022
-74.9707800032137,Electricity Export,2022
-80.56078400321371,Electricity Export,2022
-97.8307810032137,Electricity Export,2022
-148.61078700321372,Electricity Export,2022
-198.30077500321372,Electricity Export,2022
-222.0207760032137,Electricity Export,2022
-223.7607810032137,Electricity Export,2022
-218.9907770032137,Electricity Export,2022
-225.96077800321373,Electricity Export,2022
-217.85077800321372,Electricity Export,2022
-214.84078300321372,Electricity Export,2022
-226.80077500321372,Electricity Export,2022
-223.63077700321372,Electricity Export,2022
-226.2707760032137,Electricity Export,2022
-227.61078700321372,Electricity Export,2022
-233.05077500321372,Electricity Export,2022
-228.62078200321372,Electricity Export,2022
-226.86078700321372,Electricity Export,2022
-228.11078700321372,Electricity Export,2022
-209.7807860032137,Electricity Export,2022
-183.2707760032137,Electricity Export,2022
-180.73078300321373,Electricity Export,2022
-173.38077700321372,Electricity Export,2022
-177.55077500321372,Electricity Export,2022
-166.55077500321372,Electricity Export,2022
-167.5807890032137,Electricity Export,2022
-178.62078200321372,Electricity Export,2022
-217.19078900321372,Electricity Export,2022
-251.7807860032137,Electricity Export,2022
-271.6207820032137,Electricity Export,2022
-268.4607780032137,Electricity Export,2022
-250.3307890032137,Electricity Export,2022
-246.4907770032137,Electricity Export,2022
-237.07077900321372,Electricity Export,2022
-231.5107810032137,Electricity Export,2022
-239.60077800321372,Electricity Export,2022
-227.5807890032137,Electricity Export,2022
-223.41077500321373,Electricity Export,2022
-244.63077700321372,Electricity Export,2022
-233.61078700321372,Electricity Export,2022
-224.43078000321373,Electricity Export,2022
-209.8107840032137,Electricity Export,2022
-186.5307860032137,Electricity Export,2022
-169.20078400321373,Electricity Export,2022
-138.71077800321373,Electricity Export,2022
-157.5207760032137,Electricity Export,2022
-144.22078800321373,Electricity Export,2022
-138.8107840032137,Electricity Export,2022
-131.0307860032137,Electricity Export,2022
-126.8407830032137,Electricity Export,2022
-154.5407800032137,Electricity Export,2022
-182.48078300321373,Electricity Export,2022
-223.34078300321372,Electricity Export,2022
-223.0207760032137,Electricity Export,2022
-222.34078300321372,Electricity Export,2022
-224.0207760032137,Electricity Export,2022
-223.0207760032137,Electricity Export,2022
-222.66077500321373,Electricity Export,2022
-215.44078900321372,Electricity Export,2022
-211.91077500321373,Electricity Export,2022
-209.0107810032137,Electricity Export,2022
-211.8107840032137,Electricity Export,2022
-212.8107840032137,Electricity Export,2022
-217.75078700321373,Electricity Export,2022
-213.5607840032137,Electricity Export,2022
-197.30077500321372,Electricity Export,2022
-182.3307890032137,Electricity Export,2022
-169.5807890032137,Electricity Export,2022
-160.2907800032137,Electricity Export,2022
-147.34078300321372,Electricity Export,2022
-147.34078300321372,Electricity Export,2022
-145.0107810032137,Electricity Export,2022
-136.4907770032137,Electricity Export,2022
-139.62078200321372,Electricity Export,2022
-147.17078500321372,Electricity Export,2022
-168.07077900321372,Electricity Export,2022
-187.8107840032137,Electricity Export,2022
-215.62078200321372,Electricity Export,2022
-220.82077900321372,Electricity Export,2022
-223.71077800321373,Electricity Export,2022
-220.55077500321372,Electricity Export,2022
-222.5307860032137,Electricity Export,2022
-227.0607840032137,Electricity Export,2022
-224.5407800032137,Electricity Export,2022
-218.67078500321372,Electricity Export,2022
-220.68078000321373,Electricity Export,2022
-212.64078600321372,Electricity Export,2022
-208.55077500321372,Electricity Export,2022
-197.0607840032137,Electricity Export,2022
-179.96077800321373,Electricity Export,2022
-150.70078400321373,Electricity Export,2022
-147.36078700321372,Electricity Export,2022
-118.5207840032137,Electricity Export,2022
-79.8207790032137,Electricity Export,2022
-49.02078400321371,Electricity Export,2022
-48.62078200321371,Electricity Export,2022
-31.940782003213712,Electricity Export,2022
-35.510781003213715,Electricity Export,2022
-47.10078200321371,Electricity Export,2022
-56.15078100321371,Electricity Export,2022
-96.8207790032137,Electricity Export,2022
-120.8207790032137,Electricity Export,2022
-144.4907770032137,Electricity Export,2022
-151.62078200321372,Electricity Export,2022
-143.64078600321372,Electricity Export,2022
-137.22078800321373,Electricity Export,2022
-146.89078600321372,Electricity Export,2022
-149.72078800321373,Electricity Export,2022
-158.95078400321373,Electricity Export,2022
-161.67078500321372,Electricity Export,2022
-164.96077800321373,Electricity Export,2022
-148.36078700321372,Electricity Export,2022
-137.41077500321373,Electricity Export,2022
-128.2907800032137,Electricity Export,2022
-118.6207820032137,Electricity Export,2022
-115.3207790032137,Electricity Export,2022
-109.40078100321371,Electricity Export,2022
-118.90078100321371,Electricity Export,2022
-110.7307830032137,Electricity Export,2022
-105.2707840032137,Electricity Export,2022
-89.4607780032137,Electricity Export,2022
-84.3207790032137,Electricity Export,2022
-84.2707840032137,Electricity Export,2022
-84.26078100321371,Electricity Export,2022
-91.3207790032137,Electricity Export,2022
-108.7207800032137,Electricity Export,2022
-111.90078100321371,Electricity Export,2022
-118.2207800032137,Electricity Export,2022
-119.9807830032137,Electricity Export,2022
-99.6307840032137,Electricity Export,2022
-94.2207800032137,Electricity Export,2022
-91.51078100321371,Electricity Export,2022
-108.7007840032137,Electricity Export,2022
-111.5307860032137,Electricity Export,2022
-129.0407800032137,Electricity Export,2022
-119.00077900321371,Electricity Export,2022
-108.7107780032137,Electricity Export,2022
-116.8307810032137,Electricity Export,2022
-105.14077900321371,Electricity Export,2022
-100.8707820032137,Electricity Export,2022
-98.6207820032137,Electricity Export,2022
-48.92078100321371,Electricity Export,2022
-35.60078200321371,Electricity Export,2022
-36.48078300321371,Electricity Export,2022
-19.920781003213712,Electricity Export,2022
-16.52078200321371,Electricity Export,2022
-14.95078200321371,Electricity Export,2022
-16.730783003213713,Electricity Export,2022
-21.910783003213712,Electricity Export,2022
-37.30078200321371,Electricity Export,2022
-52.19078200321371,Electricity Export,2022
-57.92078100321371,Electricity Export,2022
-57.62078200321371,Electricity Export,2022
-53.52078400321371,Electricity Export,2022
-28.61078200321371,Electricity Export,2022
-31.260781003213715,Electricity Export,2022
-32.61078400321371,Electricity Export,2022
-46.25078300321371,Electricity Export,2022
-53.60078200321371,Electricity Export,2022
-50.82078300321371,Electricity Export,2022
-57.79078000321371,Electricity Export,2022
-57.05078200321371,Electricity Export,2022
-57.66078300321371,Electricity Export,2022
-47.17078100321371,Electricity Export,2022
-18.100782003213713,Electricity Export,2022
-21.980783003213713,Electricity Export,2022
-8.600782003213713,Electricity Export,2022
-4.310782003213712,Electricity Export,2022
-3.6207820032137117,Electricity Export,2022
-10.080782003213713,Electricity Export,2022
-18.210782003213712,Electricity Export,2022
-29.040782003213714,Electricity Export,2022
-79.5807810032137,Electricity Export,2022
-94.5207840032137,Electricity Export,2022
-98.7007840032137,Electricity Export,2022
-94.55078200321371,Electricity Export,2022
-107.04078000321371,Electricity Export,2022
-109.00077900321371,Electricity Export,2022
-122.9807830032137,Electricity Export,2022
-137.70078400321373,Electricity Export,2022
-141.94078900321372,Electricity Export,2022
-146.18078000321373,Electricity Export,2022
-157.3107840032137,Electricity Export,2022
-163.3107840032137,Electricity Export,2022
-155.55077500321372,Electricity Export,2022
-146.18078000321373,Electricity Export,2022
-127.42078500321371,Electricity Export,2022
-106.4607780032137,Electricity Export,2022
-84.2407850032137,Electricity Export,2022
-38.90078100321371,Electricity Export,2022
-31.750783003213712,Electricity Export,2022
-8.930782003213713,Electricity Export,2022
1.3292179967862883,Electricity Export,2022
1.3492179967862883,Electricity Export,2022
1.2792179967862882,Electricity Export,2022
-15.590781003213714,Electricity Export,2022
-30.030782003213712,Electricity Export,2022
-59.25078300321371,Electricity Export,2022
-68.2407850032137,Electricity Export,2022
-68.6807800032137,Electricity Export,2022
-68.90078100321371,Electricity Export,2022
-70.92078500321371,Electricity Export,2022
-74.5907830032137,Electricity Export,2022
-73.5207840032137,Electricity Export,2022
-97.6807800032137,Electricity Export,2022
-112.8807840032137,Electricity Export,2022
-119.8807840032137,Electricity Export,2022
-118.5207840032137,Electricity Export,2022
-93.76078100321371,Electricity Export,2022
-80.17078500321371,Electricity Export,2022
-66.80078200321371,Electricity Export,2022
-41.16078300321371,Electricity Export,2022
-19.670781003213712,Electricity Export,2022
1.7392179967862882,Electricity Export,2022
2.4292179967862886,Electricity Export,2022
2.4792179967862884,Electricity Export,2022
3.5592179967862885,Electricity Export,2022
3.429217996786288,Electricity Export,2022
2.3592179967862883,Electricity Export,2022
1.4292179967862884,Electricity Export,2022
1.2892179967862882,Electricity Export,2022
-7.600782003213713,Electricity Export,2022
-4.590782003213711,Electricity Export,2022
-3.900782003213712,Electricity Export,2022
-2.6307820032137115,Electricity Export,2022
-0.6107820032137117,Electricity Export,2022
-2.0207820032137116,Electricity Export,2022
-18.570783003213712,Electricity Export,2022
-23.160783003213712,Electricity Export,2022
-25.820783003213712,Electricity Export,2022
-33.16078300321371,Electricity Export,2022
-50.03078200321371,Electricity Export,2022
-46.56078100321371,Electricity Export,2022
-25.24078300321371,Electricity Export,2022
-23.630782003213714,Electricity Export,2022
-24.930781003213713,Electricity Export,2022
-19.690782003213712,Electricity Export,2022
-9.790782003213712,Electricity Export,2022
-3.7107820032137115,Electricity Export,2022
-1.7107820032137115,Electricity Export,2022
0.7292179967862883,Electricity Export,2022
0.8092179967862884,Electricity Export,2022
-3.5007820032137116,Electricity Export,2022
-9.550782003213712,Electricity Export,2022
-22.750781003213714,Electricity Export,2022
-26.31078300321371,Electricity Export,2022
-27.70078200321371,Electricity Export,2022
-24.710782003213712,Electricity Export,2022
-23.340781003213714,Electricity Export,2022
-16.36078200321371,Electricity Export,2022
-18.49078300321371,Electricity Export,2022
-24.26078100321371,Electricity Export,2022
-26.590781003213714,Electricity Export,2022
-19.630782003213714,Electricity Export,2022
-29.40078300321371,Electricity Export,2022
-21.02078200321371,Electricity Export,2022
-12.410782003213711,Electricity Export,2022
-1.2507820032137116,Electricity Export,2022
0.6892179967862884,Electricity Export,2022
0.9792179967862883,Electricity Export,2022
1.3792179967862883,Electricity Export,2022
1.3592179967862883,Electricity Export,2022
1.3592179967862883,Electricity Export,2022
1.3792179967862883,Electricity Export,2022
1.4192179967862883,Electricity Export,2022
1.4092179967862883,Electricity Export,2022
1.3992179967862883,Electricity Export,2022
1.3792179967862883,Electricity Export,2022
1.3792179967862883,Electricity Export,2022
0.7492179967862883,Electricity Export,2022
-0.6707820032137115,Electricity Export,2022
0.32921799678628827,Electricity Export,2022
-5.410782003213711,Electricity Export,2022
-8.690782003213712,Electricity Export,2022
-9.210782003213712,Electricity Export,2022
-15.61078200321371,Electricity Export,2022
-65.7307830032137,Electricity Export,2022
-48.56078100321371,Electricity Export,2022
-65.8307810032137,Electricity Export,2022
-66.7207800032137,Electricity Export,2022
-65.6307840032137,Electricity Export,2022
-39.12078200321371,Electricity Export,2022
-13.510782003213713,Electricity Export,2022
-8.560782003213712,Electricity Export,2022
-3.4607820032137115,Electricity Export,2022
-0.6307820032137115,Electricity Export,2022
17.879194630872487,Natural Gas,2021
17.879194630872487,Natural Gas,2021
17.879194630872487,Natural Gas,2021
17.879194630872487,Natural Gas,2021
17.879194630872487,Natural Gas,2021
17.879194630872487,Natural Gas,2021
17.879194630872487,Natural Gas,2021
17.879194630872487,Natural Gas,2021
17.879194630872487,Natural Gas,2021
17.879194630872487,Natural Gas,2021
17.879194630872487,Natural Gas,2021
17.879194630872487,Natural Gas,2021
17.879194630872487,Natural Gas,2021
17.879194630872487,Natural Gas,2021
17.879194630872487,Natural Gas,2021
17.879194630872487,Natural Gas,2021
17.879194630872487,Natural Gas,2021
17.879194630872487,Natural Gas,2021
17.879194630872487,Natural Gas,2021
17.879194630872487,Natural Gas,2021
17.879194630872487,Natural Gas,2021
17.879194630872487,Natural Gas,2021
17.879194630872487,Natural Gas,2021
17.879194630872487,Natural Gas,2021
19.114093959731544,Natural Gas,2021
19.114093959731544,Natural Gas,2021
19.114093959731544,Natural Gas,2021
19.114093959731544,Natural Gas,2021
19.114093959731544,Natural Gas,2021
19.114093959731544,Natural Gas,2021
19.114093959731544,Natural Gas,2021
19.114093959731544,Natural Gas,2021
19.114093959731544,Natural Gas,2021
19.114093959731544,Natural Gas,2021
19.114093959731544,Natural Gas,2021
19.114093959731544,Natural Gas,2021
19.114093959731544,Natural Gas,2021
19.114093959731544,Natural Gas,2021
19.114093959731544,Natural Gas,2021
19.114093959731544,Natural Gas,2021
19.114093959731544,Natural Gas,2021
19.114093959731544,Natural Gas,2021
19.114093959731544,Natural Gas,2021
19.114093959731544,Natural Gas,2021
19.114093959731544,Natural Gas,2021
19.114093959731544,Natural Gas,2021
19.114093959731544,Natural Gas,2021
19.114093959731544,Natural Gas,2021
18.402684563758392,Natural Gas,2021
18.402684563758392,Natural Gas,2021
18.402684563758392,Natural Gas,2021
18.402684563758392,Natural Gas,2021
18.402684563758392,Natural Gas,2021
18.402684563758392,Natural Gas,2021
18.402684563758392,Natural Gas,2021
18.402684563758392,Natural Gas,2021
18.402684563758392,Natural Gas,2021
18.402684563758392,Natural Gas,2021
18.402684563758392,Natural Gas,2021
18.402684563758392,Natural Gas,2021
18.402684563758392,Natural Gas,2021
18.402684563758392,Natural Gas,2021
18.402684563758392,Natural Gas,2021
18.402684563758392,Natural Gas,2021
18.402684563758392,Natural Gas,2021
18.402684563758392,Natural Gas,2021
18.402684563758392,Natural Gas,2021
18.402684563758392,Natural Gas,2021
18.402684563758392,Natural Gas,2021
18.402684563758392,Natural Gas,2021
18.402684563758392,Natural Gas,2021
18.402684563758392,Natural Gas,2021
19.77181208053691,Natural Gas,2021
19.77181208053691,Natural Gas,2021
19.77181208053691,Natural Gas,2021
19.77181208053691,Natural Gas,2021
19.77181208053691,Natural Gas,2021
19.77181208053691,Natural Gas,2021
19.77181208053691,Natural Gas,2021
19.77181208053691,Natural Gas,2021
19.77181208053691,Natural Gas,2021
19.77181208053691,Natural Gas,2021
19.77181208053691,Natural Gas,2021
19.77181208053691,Natural Gas,2021
19.77181208053691,Natural Gas,2021
19.77181208053691,Natural Gas,2021
19.77181208053691,Natural Gas,2021
19.77181208053691,Natural Gas,2021
19.77181208053691,Natural Gas,2021
19.77181208053691,Natural Gas,2021
19.77181208053691,Natural Gas,2021
19.77181208053691,Natural Gas,2021
19.77181208053691,Natural Gas,2021
19.77181208053691,Natural Gas,2021
19.77181208053691,Natural Gas,2021
19.77181208053691,Natural Gas,2021
18.61744966442953,Natural Gas,2021
18.61744966442953,Natural Gas,2021
18.61744966442953,Natural Gas,2021
18.61744966442953,Natural Gas,2021
18.61744966442953,Natural Gas,2021
18.61744966442953,Natural Gas,2021
18.61744966442953,Natural Gas,2021
18.61744966442953,Natural Gas,2021
18.61744966442953,Natural Gas,2021
18.61744966442953,Natural Gas,2021
18.61744966442953,Natural Gas,2021
18.61744966442953,Natural Gas,2021
18.61744966442953,Natural Gas,2021
18.61744966442953,Natural Gas,2021
18.61744966442953,Natural Gas,2021
18.61744966442953,Natural Gas,2021
18.61744966442953,Natural Gas,2021
18.61744966442953,Natural Gas,2021
18.61744966442953,Natural Gas,2021
18.61744966442953,Natural Gas,2021
18.61744966442953,Natural Gas,2021
18.61744966442953,Natural Gas,2021
18.61744966442953,Natural Gas,2021
18.61744966442953,Natural Gas,2021
18.18791946308725,Natural Gas,2021
18.18791946308725,Natural Gas,2021
18.18791946308725,Natural Gas,2021
